T,CL,CD
0.019766845035503737,0.21836410897769684,-0.011169137407071634
0.02635579338067165,0.21994406682692458,-0.01139601112591507
0.03294474172583956,0.22192596912053286,-0.01164535906833836
0.039533690071007474,0.22378152651131886,-0.01187119552914708
0.046122638416175386,0.2253100220620607,-0.012060312685787208
0.0527115867613433,0.22654833870880794,-0.01221178642065747
0.05930053510651121,0.22749841234473117,-0.01233143851001212
0.06588948345167912,0.2282254496963086,-0.012424768259721827
0.07247843179684704,0.22881216225192072,-0.0124994194620793
0.07906738014201495,0.2293175684410678,-0.012564179058858644
0.08565632848718285,0.22973723422366515,-0.012618184907511544
0.09224527683235076,0.23007558790590968,-0.012661910029511171
0.09883422517751866,0.2303723359997174,-0.012700545763574426
0.10542317352268657,0.23060772048931244,-0.012730582288553739
0.11201212186785447,0.23081267704596808,-0.012758588765188672
0.11860107021302238,0.23098928462299026,-0.012782188166006249
0.12519001855819029,0.2311441891140997,-0.01280256299693904
0.1317789669033582,0.23127371859030907,-0.012820068975401276
0.1383679152485261,0.23139314455578333,-0.012836033185360666
0.144956863593694,0.2315008436040641,-0.012850423180692119
0.1515458119388619,0.23159795540531095,-0.012863163813921925
0.1581347602840298,0.23167074462756274,-0.012872833987069756
0.16472370862919772,0.23172920661943452,-0.012881176328970107
0.17131265697436562,0.2317735562721363,-0.012888127110911848
0.17790160531953353,0.23182623792839233,-0.01289517626059024
0.18449055366470143,0.23188698278573136,-0.012903439619338467
0.19107950200986934,0.23194421374539348,-0.012910786549150979
0.19766845035503725,0.23199759432380157,-0.012917645307546065
0.20425739870020515,0.23204028555401648,-0.012922605780637248
0.21084634704537306,0.23209346275753168,-0.012930738141177841
0.21743529539054096,0.23214757687135917,-0.012937640530257598
0.22402424373570887,0.23215638232742886,-0.0129388159589272
0.23061319208087677,0.23221819510647082,-0.012946683038230931
0.23720214042604468,0.23222803900871294,-0.012948715340302553
0.24379108877121258,0.2322360569372685,-0.012948377019074924
0.2503800371163805,0.2322440114618774,-0.012949879475412816
0.25696898546154845,0.23223269956766077,-0.012948568869944834
0.2635579338067164,0.23223023789256736,-0.012950885663973058
0.2701468821518843,0.2322404216286497,-0.012951692136034887
0.27673583049705225,0.23226274156121512,-0.012955345444848759
0.2833247788422202,0.2322851625891983,-0.012956867139061995
0.2899137271873881,0.23227108254710613,-0.01295465076936191
0.29650267553255605,0.23226156398951264,-0.012953656447243478
0.303091623877724,0.2322619067924727,-0.012953623665565706
0.3096805722228919,0.23226734632338517,-0.012955235595399028
0.31626952056805985,0.23228103353516516,-0.01295659555518156
0.3228584689132278,0.2322727774289406,-0.012956520026839833
0.3294474172583957,0.232288437830219,-0.012958028767001358
0.33603636560356365,0.23230705464650037,-0.01296010112911927
0.3426253139487316,0.23232132689848278,-0.012961939849901662
0.3492142622938995,0.23232562918128755,-0.012963613763552127
0.35580321063906745,0.23233688377410616,-0.012964717301486472
0.3623921589842354,0.23234845462932885,-0.012966212296563872
0.3689811073294033,0.2323615955970253,-0.012967381725031191
0.37557005567457125,0.2323544541551194,-0.012967037957345105
0.3821590040197392,0.23236419532385796,-0.012967796509584888
0.3887479523649071,0.23235618667013036,-0.012967414855718385
0.39533690071007505,0.23237796190519946,-0.012970662469790442
0.401925849055243,0.23237138488082318,-0.012970092305242842
0.4085147974004109,0.232369067594387,-0.012970066608779343
0.41510374574557884,0.232380916555219,-0.012971878687716125
0.4216926940907468,0.23238952239573613,-0.012972701030241696
0.4282816424359147,0.23241712748292567,-0.012975711583114273
0.43487059078108264,0.23240074643388017,-0.012972754360926642
0.4414595391262506,0.2324202067132873,-0.0129759806102201
0.4480484874714185,0.2324136087536606,-0.012975608102613528
0.45463743581658644,0.23242926126019822,-0.01297839498028655
0.4612263841617544,0.23241953377173866,-0.012976266112094587
0.4678153325069223,0.23242248866812854,-0.012976779689162015
0.47440428085209024,0.23242673178962933,-0.012978826301607344
0.4809932291972582,0.23244841758339857,-0.01298177303479264
0.4875821775424261,0.2324409019384489,-0.012979750841809563
0.49417112588759404,0.23244547868725426,-0.012981102994502594
0.5007600742327619,0.23245590039676148,-0.012982248826423962
0.5073490225779298,0.2324697736435643,-0.012983144403917447
0.5139379709230977,0.23245792159785658,-0.01298174000062914
0.5205269192682656,0.2324574366547129,-0.012980965665082153
0.5271158676134334,0.23243277831526754,-0.012978559515174373
0.5337048159586013,0.23244203110710412,-0.012980085614668463
0.5402937643037692,0.23243639242536265,-0.012980804648263683
0.5468827126489371,0.23245485407409047,-0.012982218132958937
0.5534716609941049,0.23247965875728663,-0.012984593380607635
0.5600606093392728,0.2324715807049651,-0.012984016601847812
0.5666495576844407,0.23247034313907988,-0.012983010192517828
0.5732385060296086,0.23246211657648722,-0.01298305804512431
0.5798274543747765,0.23246953642781035,-0.012983921073511614
0.5864164027199443,0.23247552528305884,-0.012985388203245607
0.5930053510651122,0.232456461279985,-0.012985162564767777
0.5995942994102801,0.23249050991385603,-0.012988279265886441
0.606183247755448,0.23253375411005575,-0.012992788474724593
0.6127721961006158,0.23253802893925846,-0.012992841819570734
0.6193611444457837,0.23252156308322877,-0.012991661807183906
0.6259500927909516,0.23253223109742752,-0.01299227519840268
0.6325390411361195,0.232541493556096,-0.012993709011204262
0.6391279894812874,0.232580041269553,-0.01299931281856391
0.6457169378264552,0.2325442359339484,-0.012994352924928716
0.6523058861716231,0.23253861339779078,-0.012994641952033576
0.658894834516791,0.23254623199657182,-0.012995424295067039
0.6654837828619589,0.23259735446587676,-0.013001371625118888
0.6720727312071267,0.23257482447992153,-0.012999535078135093
0.6786616795522946,0.23257036455883387,-0.012999554421844533
0.6852506278974625,0.23260914253938822,-0.013003588987189453
0.6918395762426304,0.2326129757489314,-0.013004981257043897
0.6984285245877982,0.23262476367024665,-0.013007726793786163
0.7050174729329661,0.23265791652313053,-0.013013907198790628
0.711606421278134,0.23267001032859885,-0.013013141236598408
0.7181953696233019,0.23270308859505898,-0.013017548195567415
0.7247843179684698,0.23272321229277768,-0.013019197546741522
0.7313732663136376,0.23272537120200104,-0.0130199645491107
0.7379622146588055,0.2327344973906499,-0.013022769923596416
0.7445511630039734,0.2327441645244319,-0.013023698358295244
0.7511401113491413,0.2327676638814428,-0.013025473768597157
0.7577290596943091,0.23277227570174316,-0.013027059715388652
0.764318008039477,0.2327977502471812,-0.013030166309500997
0.7709069563846449,0.23282744486380796,-0.01303402752035125
0.7774959047298128,0.23285656602485502,-0.013038584503202166
0.7840848530749807,0.2329009967623231,-0.01304362181978654
0.7906738014201485,0.23293540587544992,-0.013048544168598577
0.7972627497653164,0.23295881000096813,-0.01305163093764521
0.8038516981104843,0.2329392678095893,-0.013051350359947521
0.8104406464556522,0.23298734011743782,-0.013057329535551481
0.81702959480082,0.2330791948435007,-0.013067661712890396
0.8236185431459879,0.23315049898189733,-0.013075126837226642
0.8302074914911558,0.23322901629723106,-0.013083506811636784
0.8367964398363237,0.2332809407650493,-0.013088731863405666
0.8433853881814916,0.2333396351154756,-0.013093997167608187
0.8499743365266594,0.2333600291143321,-0.013094999136923639
0.8565632848718273,0.23337133585182232,-0.013094479886320154
0.8631522332169952,0.23339760403664453,-0.013094422936319922
0.8697411815621631,0.23339625189476473,-0.013090568879963483
0.876330129907331,0.23340595632708352,-0.013086210227167024
0.8829190782524988,0.23334620239480694,-0.013073033512292762
0.8895080265976667,0.2333121334609058,-0.01306074547864749
0.8960969749428346,0.2331739027824958,-0.013036068345011736
0.9026859232880025,0.23304102484382772,-0.01300996487228576
0.9092748716331703,0.23282438890101928,-0.012972378359234291
0.9158638199783382,0.2325487919398474,-0.01292731783604612
0.9224527683235061,0.23222406683402932,-0.012877702159167713
0.929041716668674,0.2318699590924435,-0.01282398216781514
0.9356306650138418,0.23146990481899943,-0.012765298904031662
0.9422196133590097,0.23104913511941266,-0.012706395368057507
0.9488085617041776,0.23063035943190954,-0.012649942284465858
0.9553975100493455,0.230206289773063,-0.012595125814150208
0.9619864583945134,0.22980669408685797,-0.01254576082690952
0.9685754067396812,0.22946387745151858,-0.012503952813609649
0.9751643550848491,0.2291661961466499,-0.012469196925231064
0.981753303430017,0.22890666095360654,-0.012440501686559649
0.9883422517751849,0.22873376403040557,-0.012422244986604773
0.9949312001203527,0.22857412580896314,-0.012405564627218504
1.0015201484655207,0.22844288810322927,-0.012391693088471992
1.0081090968106887,0.22837545078370455,-0.012385650951814684
1.0146980451558567,0.2284171517925821,-0.012399891560900662
1.0212869935010247,0.22829973218060357,-0.01238123814530875
1.0278759418461927,0.2282372734053616,-0.012376011355628515
1.0344648901913607,0.22822872759053572,-0.012376852115162505
1.0410538385365287,0.2281904049559183,-0.012376967543794762
1.0476427868816967,0.22825427636052845,-0.012384186774927287
1.0542317352268646,0.22830212291567042,-0.01239068623408201
1.0608206835720326,0.22832992730751744,-0.01239482122950434
1.0674096319172006,0.22835601214414353,-0.012398948946513298
1.0739985802623686,0.2283689295136103,-0.012401658953894334
1.0805875286075366,0.2283905010294229,-0.012405068824810118
1.0871764769527046,0.2284132572639598,-0.012407848905415512
1.0937654252978726,0.22841825408562383,-0.012409420058194232
1.1003543736430406,0.22844595030178436,-0.012412826266004841
1.1069433219882086,0.2284671439794545,-0.012415910868469163
1.1135322703333765,0.22848624937212675,-0.012418990381484812
1.1201212186785445,0.22849821477644308,-0.01242131765253419
1.1267101670237125,0.22851993055658956,-0.01242470498068608
1.1332991153688805,0.2285144150351466,-0.01242405328626053
1.1398880637140485,0.2285235983825492,-0.012425390145544807
1.1464770120592165,0.22862072719151152,-0.012441894644817562
1.1530659604043845,0.22859082471543704,-0.012433376757405034
1.1596549087495525,0.22857345889875466,-0.012431865902343837
1.1662438570947204,0.22855704898875046,-0.01243151967126977
1.1728328054398884,0.22861384191971965,-0.012438939687468398
1.1794217537850564,0.22859633321740117,-0.01243520840890467
1.1860107021302244,0.22861538232740142,-0.012437561637565417
1.1925996504753924,0.2286033966575172,-0.012436483490754366
1.1991885988205604,0.22862086647550797,-0.012438695652145589
1.2057775471657284,0.22863821415143953,-0.01244088018035877
1.2123664955108964,0.2286313631056952,-0.012440404995888645
1.2189554438560644,0.22867986742366064,-0.012446865209676793
1.2255443922012323,0.22865236439205208,-0.012443148362899538
1.2321333405464003,0.22868787630091908,-0.012448724828000393
1.2387222888915683,0.22865446926435132,-0.012443596606045638
1.2453112372367363,0.228659128432062,-0.012444015724146202
1.2519001855819043,0.2286746563881947,-0.012445338318711256
1.2584891339270723,0.22865073914629008,-0.012442936658554447
1.2650780822722403,0.22864384887309377,-0.012442755601633736
1.2716670306174083,0.22857434555894768,-0.012437035920935001
1.2782559789625763,0.2286230649799002,-0.012439893357039057
1.2848449273077442,0.22866518179516349,-0.01244639907591765
1.2914338756529122,0.228680363786231,-0.012447576892421163
1.2980228239980802,0.22871751768172494,-0.012451768834491322
1.3046117723432482,0.22873054733588993,-0.012453047543891097
1.3112007206884162,0.22873445976561765,-0.0124537799500682
1.3177896690335842,0.22874415786904007,-0.012454145669850173
1.3243786173787522,0.2287510353519573,-0.012455362261701627
1.3309675657239202,0.22873022451376548,-0.012453545810233682
1.3375565140690882,0.22874312631653254,-0.012455250309668552
1.3441454624142561,0.22876994386635513,-0.01245798814810443
1.3507344107594241,0.2287689826046926,-0.012457190599918991
1.3573233591045921,0.2287734070726502,-0.012458439814426774
1.36391230744976,0.22878087336259478,-0.012458705334403136
1.370501255794928,0.22876344503814597,-0.012457592903870222
1.377090204140096,0.2287547674752497,-0.012456822526256758
1.383679152485264,0.22874088293100367,-0.012454642389248077
1.390268100830432,0.22877390014919594,-0.012460402519586338
1.3968570491756,0.2287490919857392,-0.012456282068460951
1.403445997520768,0.22876184997253962,-0.012457867093444118
1.410034945865936,0.22874153707916053,-0.012456035076379322
1.416623894211104,0.22875558830743944,-0.012457629751739092
1.423212842556272,0.22877542692239677,-0.012459586786272256
1.42980179090144,0.22877972160655938,-0.01245934542876268
1.436390739246608,0.22878010405191115,-0.012459059232006322
1.442979687591776,0.22878566353771704,-0.012460096290163187
1.449568635936944,0.2287891880095314,-0.01246043058303081
1.456157584282112,0.2287892943599886,-0.012460655002587213
1.46274653262728,0.22877563538675252,-0.0124594495880101
1.469335480972448,0.22878212647617518,-0.012459685474667746
1.475924429317616,0.228752259466083,-0.012457025911751766
1.482513377662784,0.2287691645631836,-0.012458733052328065
1.489102326007952,0.2288060337224251,-0.012462065870734042
1.4956912743531199,0.2287842655452928,-0.01245988720720115
1.5022802226982879,0.22878773281772785,-0.012460583559751806
1.5088691710434559,0.2287669317536062,-0.012457428451289283
1.5154581193886238,0.2287663110163726,-0.012459297345584125
1.5220470677337918,0.22880517000003778,-0.012462124680908434
1.5286360160789598,0.22882195985471795,-0.012464704764227449
1.5352249644241278,0.228815299136133,-0.012463476199443668
1.5418139127692958,0.22881218747248036,-0.0124634762661379
1.5484028611144638,0.22882039522443248,-0.012464613912596123
1.5549918094596318,0.22881418054038624,-0.012463412514755108
1.5615807578047998,0.2288193203309671,-0.012463546389163067
1.5681697061499678,0.2288085569885279,-0.012462139509157769
1.5747586544951357,0.22881595767239227,-0.012463601307308938
1.5813476028403037,0.22880448453565227,-0.012463279471968694
1.5879365511854717,0.22880513379148443,-0.012462480754692643
1.5945254995306397,0.2288073242625895,-0.012462341872838454
1.6011144478758077,0.22880616136750978,-0.012462887364605416
1.6077033962209757,0.22878983733670988,-0.012460367673946812
1.6142923445661437,0.22879458520953716,-0.012460969339094505
1.6208812929113117,0.22878177850653544,-0.01245847994536037
1.6274702412564797,0.22877693739824262,-0.012457917701815605
1.6340591896016476,0.2287673093797955,-0.01245788676707988
1.6406481379468156,0.22876585956319245,-0.01245751190787985
1.6472370862919836,0.22877540967983515,-0.012456385796956933
1.6538260346371516,0.22877521622386157,-0.012458470179291106
1.6604149829823196,0.22880056689474212,-0.012460832025042274
1.6670039313274876,0.22879075711731844,-0.012459402505641306
1.6735928796726556,0.22879026730827745,-0.012459694884236847
1.6801818280178236,0.22879588672285386,-0.012459907951410953
1.6867707763629916,0.22878593955749654,-0.012458153418582328
1.6933597247081595,0.22879887554946385,-0.012458415875269298
1.6999486730533275,0.228779673387431,-0.012456950436324743
1.7065376213984955,0.22877379903857678,-0.012456211368590929
1.7131265697436635,0.22874522401218716,-0.012452472021672004
1.7197155180888315,0.22874352653055666,-0.012452394938623643
1.7263044664339995,0.22874852777758775,-0.012452459793788069
1.7328934147791675,0.22874388819806207,-0.012450738024659838
1.7394823631243355,0.2286937437255144,-0.01244488978822541
1.7460713114695035,0.22869949101624248,-0.012444684350584212
1.7526602598146714,0.22867467024362606,-0.012443176960227426
1.7592492081598394,0.22868455182204,-0.012442660925816746
1.7658381565050074,0.2286975647142992,-0.012443654005277428
1.7724271048501754,0.22869845950446271,-0.01244273308400622
1.7790160531953434,0.22869508088632354,-0.01244177248759551
1.7856050015405114,0.22868513207512645,-0.012439740925790276
1.7921939498856794,0.22866434422814894,-0.012436057312393847
1.7987828982308474,0.22863669390660488,-0.012431660378666604
1.8053718465760153,0.2285892348333608,-0.012426089076132664
1.8119607949211833,0.22857897430402835,-0.012423807015762274
1.8185497432663513,0.22856924248997168,-0.012421793094796942
1.8251386916115193,0.2285590575780241,-0.012419325794996765
1.8317276399566873,0.22852187096557017,-0.01241453413666554
1.8383165883018553,0.22848978654635535,-0.012409574807330796
1.8449055366470233,0.2284354648597277,-0.01240325443319499
1.8514944849921913,0.22838581744534167,-0.012396583432829246
1.8580834333373593,0.2283636903021956,-0.012391997361802397
1.8646723816825272,0.2283614248885951,-0.01239745789684422
1.8712613300276952,0.22827592696080845,-0.012380257482064977
1.8778502783728632,0.22822411022942865,-0.012374634872986078
1.8844392267180312,0.22819596388441915,-0.0123717205956362
1.8910281750631992,0.22815920413791324,-0.012365145299610745
1.8976171234083672,0.22814408696644112,-0.01236235885805174
1.9042060717535352,0.22810485300068717,-0.012356419393870898
1.9107950200987032,0.22806614336351308,-0.012351986328862082
1.9173839684438712,0.22802888160079027,-0.012347505789049874
1.9239729167890391,0.2279963936533279,-0.012342580216964489
1.9305618651342071,0.22797704252823495,-0.012341629692232438
1.9371508134793751,0.2279648011287303,-0.0123388944553468
1.943739761824543,0.22791381465234126,-0.01233251996014965
1.950328710169711,0.22786198299580807,-0.0123262213037773
1.956917658514879,0.22784683670168673,-0.012324216888879474
1.963506606860047,0.2278151560340513,-0.012320590738639961
1.970095555205215,0.2277813828308666,-0.012316606447771052
1.976684503550383,0.22773882143097315,-0.012311368944144453
1.983273451895551,0.22772901212097418,-0.012310023381308207
1.989862400240719,0.22774051395257747,-0.012309051701636993
1.996451348585887,0.2277076140350626,-0.012307953326790941
2.003040296931055,0.22772926088164597,-0.012309852643474868
2.0096292452762228,0.2277251337019915,-0.012308981947282983
2.0162181936213908,0.2277229687378459,-0.012309184950165277
2.0228071419665588,0.22769341788365563,-0.012306144346160945
2.0293960903117267,0.2276924737982679,-0.012305695213065366
2.0359850386568947,0.2276832282651171,-0.012304073982795012
2.0425739870020627,0.2276608891029002,-0.012301444413443031
2.0491629353472307,0.22765475920903414,-0.01230059794380325
2.0557518836923987,0.2276587037152553,-0.012301007889615353
2.0623408320375667,0.2276523708246837,-0.012300670869231381
2.0689297803827347,0.22764578647272682,-0.012300337955963152
2.0755187287279027,0.2276448667977674,-0.012300769037055664
2.0821076770730707,0.22762705940971004,-0.012298245466483717
2.0886966254182386,0.22761451795884674,-0.012296944362849655
2.0952855737634066,0.22761951400187827,-0.012297144441004078
2.1018745221085746,0.22765334856395766,-0.012304860228858547
2.1084634704537426,0.22762357498580307,-0.012296842578267962
2.1150524187989106,0.2275868715660926,-0.012294138898598756
2.1216413671440786,0.22761828340312326,-0.012299300949568793
2.1282303154892466,0.22763055846648766,-0.012297710540504882
2.1348192638344146,0.22762920988163018,-0.012297979636347186
2.1414082121795825,0.2276199276879208,-0.012296505449123264
2.1479971605247505,0.2276214366902592,-0.012296764333384919
2.1545861088699185,0.22761889843101604,-0.012297312998510397
2.1611750572150865,0.2276178571503463,-0.012296212945255288
2.1677640055602545,0.22764500412433494,-0.012300964611864333
2.1743529539054225,0.22762924446041016,-0.012297144334086206
2.1809419022505905,0.2276684902178913,-0.012303487710663436
2.1875308505957585,0.22762084888389697,-0.01229609375020762
2.1941197989409265,0.22760339884591022,-0.012294478188387654
2.2007087472860944,0.22759085291506131,-0.012293043151393892
2.2072976956312624,0.2275742104825691,-0.012291376306527756
2.2138866439764304,0.22756208759770197,-0.012289899634745112
2.2204755923215984,0.22757623124166906,-0.012291392060451664
2.2270645406667664,0.2276073804278184,-0.01229373113219822
2.2336534890119344,0.22758858291061224,-0.012293458394604311
2.2402424373571024,0.22758822119408742,-0.012292924007187579
2.2468313857022704,0.22760446445051677,-0.012295553641940137
2.2534203340474384,0.22763892992918072,-0.012297158911971645
2.2600092823926063,0.22762476224782865,-0.01229632222359735
2.2665982307377743,0.22760660715941505,-0.012294941435574101
2.2731871790829423,0.2276150346189765,-0.012294876533173932
2.2797761274281103,0.22758534935831543,-0.012292195332845335
2.2863650757732783,0.22760978167728316,-0.012293942072336006
2.2929540241184463,0.2276374629736839,-0.012297096553672362
2.2995429724636143,0.22763416535812478,-0.012297016879180634
2.3061319208087823,0.22761861333061803,-0.012294516144948869
2.3127208691539503,0.22761962599427538,-0.012295522137964683
2.3193098174991182,0.22761150936792682,-0.012294904891742396
2.3258987658442862,0.22760459023780633,-0.012294037737913724
2.332487714189454,0.22767872595699643,-0.012307010871660955
2.339076662534622,0.2276464500540174,-0.012297851784797207
2.34566561087979,0.22763682015266903,-0.012296382099101772
2.352254559224958,0.22760530114546754,-0.012294443946893394
2.358843507570126,0.22760611099318068,-0.012292503226535228
2.365432455915294,0.22761398577646788,-0.012293929817312354
2.372021404260462,0.22761757530280793,-0.012294818888304958
